id	filename	md5	size	state
507b97d3-72bb-491e-9f94-c2024ef81746	507b97d3-72bb-491e-9f94-c2024ef81746/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_D12_1348344.grch38.seg.v2.txt	cbb4cdb024635fb5328a1b43db6ea8da	42166	validated
50ee4de4-6cc4-4cc1-9ec6-ecf78230ccc7	50ee4de4-6cc4-4cc1-9ec6-ecf78230ccc7/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_B01_1348334.grch38.seg.v2.txt	3fa9b3dcd08a0aece3fcbcab87175386	22913	validated
512ffff2-5723-4c75-9d86-9a91c08a9cc2	512ffff2-5723-4c75-9d86-9a91c08a9cc2/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_F03_1348412.grch38.seg.v2.txt	a7e1728ef64742aaeefc4695402d2903	26542	validated
516d3e28-f055-4664-a42a-2a457d050c37	516d3e28-f055-4664-a42a-2a457d050c37/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_F05_1348542.grch38.seg.v2.txt	9731aab55d1b61da3a3f1136206083cd	71545	validated
536609b5-6b6a-4f15-b266-b0a0634d2361	536609b5-6b6a-4f15-b266-b0a0634d2361/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_A07_1348264.grch38.seg.v2.txt	55016164044440f3320908a3aecdecd3	24720	validated
536f5c73-1c8d-4960-91b1-71e6c64576ca	536f5c73-1c8d-4960-91b1-71e6c64576ca/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_F08_1348520.grch38.seg.v2.txt	e138b35b29801f0028e2eb0e23d63e13	39285	validated
54d908ee-637c-476e-b70b-81706f8cec92	54d908ee-637c-476e-b70b-81706f8cec92/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_E09_1348548.grch38.seg.v2.txt	591c9d8e658b9b757d0f93b95fc40bb9	42356	validated
5571addd-0d30-41fe-81ec-d37a2ccd9c74	5571addd-0d30-41fe-81ec-d37a2ccd9c74/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_F07_1348536.grch38.seg.v2.txt	24beae895c8a7b13888a178e4b93bffb	47538	validated
577035ea-62c8-4a37-ab80-ff2be5ae39da	577035ea-62c8-4a37-ab80-ff2be5ae39da/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_B12_1348396.grch38.seg.v2.txt	5e9ec437d51cff32f2ba541abaaf8c8c	27661	validated
57db2748-5ddc-4789-ac7f-47cd06ec7789	57db2748-5ddc-4789-ac7f-47cd06ec7789/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_C07_1348294.grch38.seg.v2.txt	9f1d7a27a4b6bf8b944383b36de53948	14804	validated
583f042c-d1fc-4673-ba0a-b2bc56c3a5dc	583f042c-d1fc-4673-ba0a-b2bc56c3a5dc/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_G01_1348538.grch38.seg.v2.txt	521fdb18691f22c5848aaaad4fdb3450	48123	validated
5a8a366d-3530-4b2a-9ca9-d4cdf84eb8e0	5a8a366d-3530-4b2a-9ca9-d4cdf84eb8e0/GAMED_p_TCGA_B_312_313_314_NSP_GenomeWideSNP_6_E03_1361702.grch38.seg.v2.txt	ee98d46fce176ce3ed0dc5b8071e5e0b	25680	validated
5cb7549c-b8ab-4427-9848-df3120135ea8	5cb7549c-b8ab-4427-9848-df3120135ea8/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_D11_1348418.grch38.seg.v2.txt	c967e9b2f78a06db28d2895ebce0d00c	27638	validated
5dfae645-caa6-4021-8f29-54e3cf043d33	5dfae645-caa6-4021-8f29-54e3cf043d33/GAMED_p_TCGA_B_312_313_314_NSP_GenomeWideSNP_6_E06_1361784.grch38.seg.v2.txt	f6331a3393b8b899547336d3e55638f0	46439	validated
60f26209-5cf3-4fea-94df-8f1782f731c8	60f26209-5cf3-4fea-94df-8f1782f731c8/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_E02_1348470.grch38.seg.v2.txt	3d7afca9520f67b84bbce598fdd6c5a4	33164	validated
61ca00b4-5bf6-4301-856b-f9b2d3e03245	61ca00b4-5bf6-4301-856b-f9b2d3e03245/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_B04_1348326.grch38.seg.v2.txt	38be01ac043193f32d3b7bdb224df091	19553	validated
61f6fa34-57f7-4f9b-a5d5-f56749701c1c	61f6fa34-57f7-4f9b-a5d5-f56749701c1c/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_A06_1348274.grch38.seg.v2.txt	01486010abd336bf79b61fcc5a2d11b0	33441	validated
62aa93ce-72d6-4de4-b5a9-c96da71f5e64	62aa93ce-72d6-4de4-b5a9-c96da71f5e64/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_F06_1348594.grch38.seg.v2.txt	2a7275329fed89856531aea9d4ce8496	78613	validated
6383256d-2264-4316-b447-927681b4ae39	6383256d-2264-4316-b447-927681b4ae39/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_A01_1348356.grch38.seg.v2.txt	03f90e09b986e3ff4b71b773c337856e	27054	validated
63f7796d-85dc-4f02-85cb-983168afba66	63f7796d-85dc-4f02-85cb-983168afba66/GAMED_p_TCGA_B_312_313_314_NSP_GenomeWideSNP_6_D12_1361734.grch38.seg.v2.txt	1ef4ac9760101a0a97e7ad36f3c5a18f	29793	validated
646ac7eb-561c-4539-8dda-0ced6d40e238	646ac7eb-561c-4539-8dda-0ced6d40e238/GAMED_p_TCGA_B_312_313_314_NSP_GenomeWideSNP_6_E08_1361700.grch38.seg.v2.txt	02cb463270a94c87a4ba3c390e2ab5b3	77037	validated
6604d22c-63bc-4cae-b162-8a8f77782d59	6604d22c-63bc-4cae-b162-8a8f77782d59/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_C12_1348322.grch38.seg.v2.txt	6b0e45b45230ad47d5ca88ab279ddd8b	19468	validated
665003f6-3a4a-4ff6-88d3-8aa5c2e4d334	665003f6-3a4a-4ff6-88d3-8aa5c2e4d334/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_B06_1348400.grch38.seg.v2.txt	d5aa26ce97236d9a9055bba8b4ae9447	12614	validated
6738b6fb-16bc-448e-9a28-c306ebe98615	6738b6fb-16bc-448e-9a28-c306ebe98615/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_A10_1348266.grch38.seg.v2.txt	82456cb72f0cb4fb86777ade5cbdf6e3	25190	validated
68be3749-9d15-49e7-9067-9142a76a9307	68be3749-9d15-49e7-9067-9142a76a9307/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_G04_1348276.grch38.seg.v2.txt	f277fbb615cc1f7799b4b65c352b7cd2	57069	validated
697309ef-96c6-418e-9c6f-c3cfb8aa4742	697309ef-96c6-418e-9c6f-c3cfb8aa4742/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_C08_1348296.grch38.seg.v2.txt	262e2eb78366be592f12d11f6f82d782	15395	validated
6aaa0aa4-6fbd-40c2-bca0-493f4fdc52c7	6aaa0aa4-6fbd-40c2-bca0-493f4fdc52c7/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_B02_1348602.grch38.seg.v2.txt	34596a4ef4e5451f48e2c700f1b7815d	27827	validated
6c555e27-f52b-45b3-a614-bff242884745	6c555e27-f52b-45b3-a614-bff242884745/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_F06_1348360.grch38.seg.v2.txt	5dbb07a0c459f6724a52b27a12c53fd3	39770	validated
6dfb770c-2110-4c12-a8f8-0a4c70bc53f5	6dfb770c-2110-4c12-a8f8-0a4c70bc53f5/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_D10_1348550.grch38.seg.v2.txt	5bab32fcd9c77b05d7f14edf810b35c7	35709	validated
70140afd-ca89-49a7-9daa-984c2253b198	70140afd-ca89-49a7-9daa-984c2253b198/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_A08_1348318.grch38.seg.v2.txt	2302e863ba0c0da5bcc8257ed31b50ab	22874	validated
766dcd23-c2ad-495c-bc0e-60f9c2a1f11b	766dcd23-c2ad-495c-bc0e-60f9c2a1f11b/GAMED_p_TCGA_B_312_313_314_NSP_GenomeWideSNP_6_D11_1361642.grch38.seg.v2.txt	e44686242a7e2f707e97d0c9df856947	46965	validated
7abf1406-ed63-4cb8-93e2-774e13a3be05	7abf1406-ed63-4cb8-93e2-774e13a3be05/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_G06_1348526.grch38.seg.v2.txt	536f628999ff696fd5aa002c06538a56	28834	validated
7acf1364-3ff6-4c8a-b3a3-57b74e791ff1	7acf1364-3ff6-4c8a-b3a3-57b74e791ff1/GAMED_p_TCGA_B_312_313_314_NSP_GenomeWideSNP_6_E10_1361620.grch38.seg.v2.txt	d6dc27132ae40dbad52ad58cbfa87dda	45428	validated
7b23c3eb-f55d-4f1a-817d-7e6fa0c1f53b	7b23c3eb-f55d-4f1a-817d-7e6fa0c1f53b/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_D03_1348438.grch38.seg.v2.txt	799bccd575b17f956c4bf088bd75d6a9	26348	validated
7d5dfd8f-4dcf-4563-8eee-127a2ac5f55d	7d5dfd8f-4dcf-4563-8eee-127a2ac5f55d/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_E12_1348454.grch38.seg.v2.txt	02eacd67a459a891e9c03b92c2b921c2	43982	validated
7db427ee-56ae-4db8-b2ba-32fcfc73b710	7db427ee-56ae-4db8-b2ba-32fcfc73b710/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_B05_1348484.grch38.seg.v2.txt	8828c29a81c4804f0569ceeffa6a48e5	28659	validated
7f22b50d-7733-4b02-ac01-ae111c48501a	7f22b50d-7733-4b02-ac01-ae111c48501a/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_E08_1348588.grch38.seg.v2.txt	cef85b26d40ddd3e49648469e4fa6123	38416	validated
7fd1eafb-7ba3-4bdf-841a-587b8282da22	7fd1eafb-7ba3-4bdf-841a-587b8282da22/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_C07_1348498.grch38.seg.v2.txt	b3a27462c1cc46e8b4507ba1be1cc1b1	31310	validated
80ee22c5-666e-4e85-9a3f-6b0ab14cf30b	80ee22c5-666e-4e85-9a3f-6b0ab14cf30b/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_G06_1348262.grch38.seg.v2.txt	c0dca384fbe793714baf8c2e5007bcd8	26684	validated
812a9f16-f424-4b24-b790-ded89a8e7c12	812a9f16-f424-4b24-b790-ded89a8e7c12/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_A02_1348466.grch38.seg.v2.txt	d4133f3a48dbd558654d7942bd02b3ad	29433	validated
81380fa8-f63d-4b5d-9bb9-abab48ba3f1b	81380fa8-f63d-4b5d-9bb9-abab48ba3f1b/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_D05_1348384.grch38.seg.v2.txt	695ed24e7bcf97a8a9b7120dea636738	42705	validated
81754b77-e4b0-4123-baba-c2a8fbfaa487	81754b77-e4b0-4123-baba-c2a8fbfaa487/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_B08_1348416.grch38.seg.v2.txt	40e1fd3462709eff45e7b78405042dcc	19685	validated
82d9a519-7350-46ef-882f-3068825e5617	82d9a519-7350-46ef-882f-3068825e5617/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_B04_1348430.grch38.seg.v2.txt	fcc6aa3801748e12471d4caeda6f0087	20357	validated
85124f2b-75e5-4e41-a357-599507282333	85124f2b-75e5-4e41-a357-599507282333/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_G03_1348496.grch38.seg.v2.txt	11634cfed4538b98028867e7656b114d	45498	validated
8666abd4-be58-44c4-b3d8-9eeafe064694	8666abd4-be58-44c4-b3d8-9eeafe064694/AQUAE_p_TCGA_112_304_b2_N_GenomeWideSNP_6_E04_1348252.grch38.seg.v2.txt	5e69a4da510a23a78d44f64e5c01499c	34640	validated
87ddd6c0-468e-411c-b11c-6b7555182516	87ddd6c0-468e-411c-b11c-6b7555182516/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_C12_1348478.grch38.seg.v2.txt	c66e14a32489662aa75444d7b1695d95	34734	validated
87e35d28-4492-418f-bdde-8539038358b6	87e35d28-4492-418f-bdde-8539038358b6/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_A06_1348570.grch38.seg.v2.txt	a0a7ad0daf45a368b42079bdbd31e903	33297	validated
8880a1bc-bd2d-440e-9427-2e1aaa5eba4e	8880a1bc-bd2d-440e-9427-2e1aaa5eba4e/BLAIN_p_TCGA_282_304_b2_N_GenomeWideSNP_6_G02_1348606.grch38.seg.v2.txt	d9b1f3977f62cfd3c72ba9389d1b9477	31717	validated
8964a63d-b0e2-4830-89e0-c0ed130ad4b1	8964a63d-b0e2-4830-89e0-c0ed130ad4b1/GAMED_p_TCGA_B_312_313_314_NSP_GenomeWideSNP_6_F03_1361794.grch38.seg.v2.txt	24a98185ab59c4852791be53e5141cf0	66112	validated
